_id,query,title,company,rating_mean,location,salary,summary,sponso,date ,rating_count ,contract,desc
3570c89c9873719e,"[""data+scientist""]",Data Scientist - English Speaking (End-of-studies Internship...,Shift Technology,null,Paris (75),null,"Set-up and deploy in production the data processing pipelines of our clients, including data reception in batches or in real-time, data cleaning, information…",null,Il y a plus de 30 jours,null,Stage,"Shift Technology is reinventing insurance claims automation and fraud detection with AI. We help insurers fully automate more claims, deliver a great customer experience while protecting against risk, and accurately identify suspected claims fraud, making investigative teams more effective and reducing fraud losses.
Since our launch in 2014 in Paris, we've raised over $100M with Tier 1 investors, opened offices in Boston, Tokyo, Singapore, London, Madrid, Zurich, and Hong Kong, and currently work with more than 80 insurers globally. If you are excited about joining a fast-growing insurtech innovator with a passion for excellence and global culture, Shift is the place for you.

Are you looking for an internship where you can get strong programming skills and discover real-life problems? Come and join the French Insurtech leader to change the insurance world with A.I.!

This position is for you if you are looking for an end-of-studies internship to complete your degree, and are interested in a permanent position if you think Shift is the right place to start!

YOUR ROLE

As a member of the data science team, and working alongside our technical experts, your role will be key to roll-out our different solutions to the clients. Your day-to-day will include :

Set-up and deploy in production the data processing pipelines of our clients, including data reception in batches or in real-time, data cleaning, information extraction, calibration of fraud detection models, etc.

Work closely with our clients to understand their needs, their feedback to improve our solutions

R&D for product development and innovation (through machine learning, image analysis, NLP, trend analysis, chatbots…)

Work closely with the sales team for prospects demo (and yes, that includes travelling worldwide!)

WHAT WE ARE LOOKING FOR

You have a master's degree in mathematics and Statistics, (a knowledge in machine learning and/or Big Data is a plus)

You have experience in object-oriented programming

You combine strong analysis with synthesis abilities and are not afraid to deal with the details

You can write quality production code

You are comfortable dealing with clients

You are fluent in English, and ideally in an other European language

PERKS AND BENEFITS

Nice office in central Paris

International environment (we have more than 35 nationalities represented at Shift!)

Lunch card and public transportation sponsorship

Healthy seasonal basket fruits and cereals

Welcome drinks / Team building events

Workshop and training

EEO Statement
At Shift we thrive to be a diverse and inclusive workforce. We hire and trust people without regard to race, color, religion, marital status, age, national or ethnic origin, physical or mental disability, medical condition, pregnancy, genetic information, gender identity or expression, sexual orientation, or other non-merit criteria.
Shift is proud to be an Equal Opportunity Employer."
952f9fdbfe615d3e,"[""data+scientist""]",Officier commissionné - Data Engineer H/F,Marine Nationale,"3,9",Metz (57),2 210 € - 2 500 € par mois,Il sera responsable de la qualification des données en les nettoyant et en les validant afin d’en faciliter l’exploitation par les équipes de data analysts et…,Sponsorisée,il y a 7 jours,399 avis,null,"Environnement du poste
Le Centre d’Expertise des Programmes Navals assure le suivi des programmes navals avec des experts métiers de toutes les spécialités. Sa division ingénierie logicielle réalise des applications opérationnelles intégrant des algorithmes d’intelligence artificielle et des études de recherche et développement dans le domaine du Big Data. Le Centre de Service de la Donnée (CSD) au sein du CEPN sera créé en 2020 pour recueillir les données technico-opérationnelles de la Marine, les enrichir et constituer des jeux de données pour les besoins étatiques et industriels.
Le Data Engineer participera à la création de ce Centre de Service de la Donnée, en proposant une organisation humaine et matérielle permettant de répondre au besoin. Il contribuera à établir la cartographie des données, il assurera la supervision et l’intégration des données en provenance de sources diverses. Il sera responsable de la qualification des données en les nettoyant et en les validant afin d’en faciliter l’exploitation par les équipes de data analysts et data scientists. Missions

Activités principales :
Participer à la définition de la politique de la donnée et à la structuration de son cycle de vie en veillant à respecter les règlementations en vigueur ;
S’assurer de la maitrise de la donnée et être le garant de la qualité de son utilisation (référencement, normalisation, et qualification) afin d’en faciliter l’exploitation par les équipes (Data Analystes et Data Scientists).

Activités annexes :
Capter les données (structurées et non structurées) produites dans les différents datalake et serveur des plateformes de la Marine ;
Gérer les données en les structurant (sémantique, etc) et en cartographiant les éléments à disposition ;
Assurer la supervision et l’intégration des données en provenance de sources diverses et vérifier la qualité des données qui entrent dans le datalake (recette de la donnée, supprimer les doublons, …) ;
Intervenir sur les systèmes applicatifs autour de la gestion de la donnée et du traitement, et sur les plateformes Big Data, IoT, voire créer le référentiel de données. Lieu du poste
Poste basé à Toulon (83). Formation Initiale d'Officiers de 3 semaines à l'Ecole navale – Lanvéoc (29). Rémunération
La fourchette de rémunération de base varie de 2210€ à 2500€ nets (Grade LV) ;
Une prime de qualification comprise entre 430€ et 500€ bruts sera versée au titulaire de l’un des diplômes de l’enseignement militaire du 1er degré ou équivalent ;
Des primes et indemnités supplémentaires pourront être attribuées en fonction des diplômes détenus, de la situation familiale et des missions exercées par le futur officier ;
Le statut d’officier ouvre droit à l’occupation d’un logement relevant du ministère de la défense en métropole conformément à l’instruction N°1134/DEF/SGA/DMPA/SDL/BL du 22 novembre 2012 mai 2019 ;
Avantages SNCF : tarif à -75% pour déplacements personnels + carte famille ;
45 jours de permissions annuel ;
Accès aux avantages et offres du ministère pour les loisirs et les vacances proposés par l'IGESA. Durée du contrat
4 ans Statut
Poste sous-statut militaire Conditions pour postuler
Expérience professionnelle dans le domaine du Big Data (4 ans) ;
Diplôme d’ingénieur d’une école spécialisée dans le big data ou équivalent ;
Maitrise des différentes technologies spécifiques au big data ;
Capacité d’analyse, de synthèse et de rédaction, réactivité, rigueur, sens de l’organisation, autonomie, disponibilité et bon relationnel ;
Expérience souhaitée dans la création et l’exploitation d’un data lake.
Être de nationalité française
Être physiquement et médicalement apte
Savoir nager
Bac +3 et plus
Avoir accompli sa Journée Défense et Citoyenneté (ex JAPD) Le parcours de recrutement
Candidature sur etremarin.fr
Entretien de motivation
Tests d'aptitudes
Entretien avec l'unité
Affectation en unité"
4980286994c97bb9,"[""data+scientist""]",Data Scientist : Cartographie des algorithmes de Machine Lea...,Beijaflore,"3,5",Paris (75),null,"Fondé en 2000, Beijaflore est un cabinet de conseil opérationnel en stratégie digitale présent à l’international avec des bureaux à Paris, Bruxelles, Rio de…",null,Il y a plus de 30 jours,11 avis,Stage,"Fondé en 2000, Beijaflore est un cabinet de conseil opérationnel en stratégie digitale présent à l’international avec des bureaux à Paris, Bruxelles, Rio de Janeiro, Sao Paulo et New York. Il regroupe plus de 1250 collaborateurs animés par une mission commune : accompagner de manière opérationnelle les entreprises dans la mise en œuvre de leur stratégie digitale.
Avec son entité Graphène Advisory, Beijaflore accompagne les entreprises dans la valorisation de leurs données par des projets Intelligence Artificielle. En proposant des solutions complètes, partant de l’identification des use cases au développement de la solution et son déploiement, Graphène Advisory amène les entreprises à créer leurs business de demain. Ces solutions sont basées sur du Machine Learning et l’IA articulés sur des architectures flexibles, modulaires et scalables appelées architectures Big Data.
Vous souhaitez rejoindre une équipe multidisciplinaire et complémentaire qui accompagne ses clients dans la réalisation de projets autour de l’IA et du Machine Learning ?
Au sein de l’équipe R&D, vous serez en charge de définir et baliser les différents algorithmes de Machine Learning et d’identifier leurs potentielles applications dans différentes industries.
Vous serez plus particulièrement chargé(e) de :
Etudier la bibliographie sur les algorithmes de Machine Learning, afin d’appréhender les aspects techniques
Utiliser / tester des algorithmes et identifier les applications métiers potentielles
Structurer une matrice Algorithmes Vs Applications

Afin de mener à bien vos missions, vous avez les compétences suivantes :
Initiation au Machine Learning et statistiques descriptives
Initiation aux langages R / Python ou Scala (ou autre langage de programmation)

Etudiant(e) Bac+5 d’une Grande Ecole d’ingénieur, vous suivez un Master ou une spécialisation en Data Science. Vous êtes autonome, persévérant(e) et rigoureux(se). Vous appréciez le travail en équipe.
La qualité de nos stages a été récompensée par l’obtention du label Happy Trainees / Choose My Company. Parce que nous avons à cœur de développer les potentiels de chaque étudiant, nous vous formons pendant toute votre période de stage de fin d’études dans une optique d’embauche.
80% de nos stagiaires nous rejoignent en CDI.

Rejoignez Graphène !"
36d4b55801e4b1a6,"[""data+scientist""]",Data Scientist en Econométrie,Réseau SATT,null,France,null,"Dans le cadre d’un projet avec le laboratoire EVS (Environnement, Ville, Société) de l’Université de Lyon, Pulsalys recrute un(e) Data Scientist en économétrie,…",null,Il y a plus de 30 jours,null,CDD,"MISSION :
Dans le cadre d’un projet avec le laboratoire EVS (Environnement, Ville, Société) de l’Université de Lyon, Pulsalys recrute un(e) Data Scientist en économétrie, pour un contrat à durée déterminée (12 mois).
Le projet vise la modélisation d’indicateurs alternatifs permettant de qualifier le bien-être et la qualité de vie des usagers des territoires. Il vise à guider les choix des acteurs publics, des aménageurs et plus largement des usagers des territoires en matière d’attractivité et d’aménagement territorial, de promotion immobilière et de choix de localisation résidentielle des ménages.
Intégré(e) au sein du laboratoire, vous déploierez un protocole méthodologique afin de qualifier de manière objective les éléments d’attractivité existants sur les territoires, à partir des données socio-économiques disponibles, et de les comparer aux préférences déclarées des usagers.
L’objectif de la mission est de modéliser et d’automatiser le recueil, le traitement et la visualisation des indicateurs de bien-être, à l’échelle nationale.
Cette modélisation sera adossée à une solution digitale pour le recueil et la visualisation des résultats, à destination des différents types d’utilisateurs.
Sous la direction de Pulsalys et du responsable scientifique, le(la) Data Scientist aura pour mission de :
développer une base de données des éléments constitutifs du bien-être à partir des données objectives disponibles, à l’échelle nationale.
A partir des préférences déclarées des usagers, développer une base de données d’indicateurs par type d’aménités et de manière agrégée et définir des profils-types de territoires et d’usagers.
Concevoir l’architecture technique permettant de modéliser et d’automatiser le traitement statistique des données, en interface avec le prestataire pour le développement de la plateforme digitale.
S’assurer de la validité du système de gestion de base de données et de ses performances, via le déploiement d’un plan de test.
PROFIL :
Vous êtes titulaire d’un diplôme de niveau Bac +5 (ENSAE idéalement) ou d’un doctorat dans le domaine du traitement de l’information (notamment géographique), de l’ingénierie statistique et de l’économétrie.
Vous justifiez de premières expériences en Data Science et maîtrisez les bases de données socio-économiques (INSEE, CLC, IGN, …). Vous avez un excellent niveau en statistiques, analyse économétrique et programmation.
Vous maîtrisez la programmation avec R, avez une expérience des SIG, type SpatiaLite, et des logiciels de sondage, type Sphinx. Vous savez appréhender la conduite d’un projet technique avec des partenaires extérieurs.
Vous démontrez une réelle capacité d’organisation (planification, hiérarchisation, reporting…) et savez gérer vos projets en autonomie.
Le poste est à pourvoir à Lyon (69) en CDD de 12 mois. Salaire selon profil et expérience.
Merci d’envoyer CV et lettre de motivation à l’adresse suivante : recrutement@pulsalys.fr en spécifiant « TELL ME » dans l’objet de votre mail.
pour Postuler
Accèder à l'annonce : https://www.pulsalys.fr/pulsalys/nos-offres-de-recrutement/"
82a7d7c023d0ec24,"[""data+scientist""]",Consultant Data scientist F/H,INEOX,null,Paris (75),40 000 € - 60 000 € par an,"Consultant data scientist f/h ou similaire: 1 an (Souhaité).
Construction de solutions de data visualisation.
A titre d’exemple, les missions du poste intègrent…",null,Il y a plus de 30 jours,null,"Temps plein, CDI","La société de conseil INEOX, experte en transformation, regroupant des compétences pluridisciplinaires au service de l'innovation, de l'interaction et du développement de la relation Client, recherche de nouveaux talents afin d'intégrer son équipe. INEOX intervient auprès de ses Clients, notamment pour la mise en place de projets de gestion de campagnes, pour les aider dans leurs phases de recherche, d’étude et de déploiement de solutions technologiques liées au marketing : plateforme digitale, Sales Force Automation, CRM multicanal, Data Management Platform, Big Data, BI, Web analytics…
Dans le cadre de sa croissance exponentielle, INEOX recrute un Consultant(e) Data Scientist H/F
Poste et missions
En qualité de Consultant Data Scientist, vous aurez pour rôle d’assurer l’ensemble des missions répondant à des problématiques data science et modélisation, dans un contexte CRM / Marketing client ; en intégrant leur restitution au client.
A titre d’exemple, les missions du poste intègrent tout type des projets autour des sujets data science :
Etude connaissance client & Marketing : analyse de profils clients, analyse de la performance des actions marketing…
Analyses Web Analytics / Analyse de parcours clients Web
Conduite de projets modélisation & machine learning : segmentation, scoring, recommandations, text-mining…
Construction de solutions de data visualisation
Dans ce cadre, le périmètre de mission associé au poste couvre notamment les éléments suivants :
Identifier et recueillir avec nos Clients leurs besoins et leurs attentes
Cadrer les réalisations d’un projet
Restituer du contenu et des livrables de qualité, répondant aux objectifs et apportant de la valeur ajoutée pour nos clients
Etre force de proposition sur les recommandations et mes axes d’optimisation pour nos clients sur la base des études menées
En conséquence, le poste nécessite de contribuer à des actions transverses :
Assurer la qualité des livrables
Respecter les charges et des délais d’un projet
Compétences :
Le poste à pourvoir et les différentes prestations proposées nécessitent une forte polyvalence et une capacité d'adaptation, afin de pouvoir répondre à l'environnement technique des différents clients d’INEOX.
Les compétences requises pour le poste sont les suivantes :
Maîtrise des bases de données et du langage SQL
Bonne maîtrise d’au moins deux logiciels / langage de programmation orienté data science : R, SAS, Python, SPSS Modeler, Dataiku…
Bonne maîtrise des méthodes statistiques classiques, ainsi que des mécanismes et des méthodes de machine learning / apprentissage : prédiction, classification, recommandations
Connaissances solides autour des technologies et écosystèmes digital et data
Une connaissance d’outils de BI ou d’outils marketing (Gestion de campagnes, DMP, Web Analytics…) serait un plus.
Une connaissance autour des écosystèmes Big Data, accompagné d’une expertise sur des outils Big Data (Hive, Impala, Pig, Spark…) sera fortement appréciée.
Le poste pourra être amené à évoluer en termes de périmètre en intégrant les dimensions suivantes :
Poste de consultant Sénior
Accompagnement de consultants Junior
Participation à des missions data plus transverses : gestion de projet, expertise fonctionnelle orientée Data sur des outils CRM, veille technologique, intelligence artificielle
Profil :
De formation supérieure (Ingénieur, Bac +4/+5) à dominante statistiques ou à dominante informatique avec une expérience dans la donnée, vous êtes passionné par la data et le machine learning. Vous êtes volontaires, curieux et faites preuve d’initiatives dans les missions qui vous sont confiées.
Votre rigueur, esprit d'analyse et de synthèse seront les atouts qui vous permettront d’assurer la réussite de vos missions au sein d’INEOX. De plus, votre autonomie, sens de l'initiative, force de proposition et votre excellence adaptabilité sont autant d’atouts qui vous permettront d’apporter de la valeur ajoutée aux projets.
La maitrise (parlé, écrit, lu) du Français et de l’anglais sont impératifs. L’espagnol serait un plus.
Si vous souhaitez :
Intégrer une équipe dynamique et motivée où vos talents, idée et proactivité seront reconnus et encouragés
Découvrir une diversité de projets qui vous permettra de connaître et d’appréhender plusieurs secteurs d’activité/métiers
Gagner en responsabilités et présenter de réelles perspectives d’évolution
Alors REJOIGNEZ NOUS!
Le poste à pourvoir est basé en Île-de-France (mobilité nationale et internationale indispensable)
CDI - Rémunération Fixe attractive + Variable selon le profil.
Avantages :
Titre-restaurant / Panier
Participation au transport
Type d'emploi : Temps plein, CDI
Salaire : 40 000,00€ à 60 000,00€ /an
Expérience:
consultant data scientist f/h ou similaire: 1 an (Souhaité)"
bb699ed05d09f822,"[""data+scientist""]","Internship Data Scientist, Product Analytics",Criteo,"4,0",Paris (75),null,"Manipulating large-scale data sets.
You enjoy solving real-world problems with data.
We are an interdisciplinary team, leveraging the strengths of engineers and…",null,Il y a plus de 30 jours,52 avis,Stage,"Who we are
Criteo (NASDAQ: CRTO) is the global technology company powering the world’s marketers with trusted and impactful advertising. 2,800 Criteo team members partner with over 20,000 customers and thousands of publishers around the globe to deliver effective advertising across all channels, by applying advanced machine learning to unparalleled data sets. Criteo empowers companies of all sizes with the technology they need to better know and serve their customers.

We are innovative, passionate and result-driven. We are an interdisciplinary team, leveraging the strengths of engineers and scientists.
The Data Science - Product Analytics team uses cutting edge technology, advanced statistics and machine learning to understand the most complex business problems at Criteo. We are committed to designing and building technical solutions to drive Criteo’s development and keep up with a fast-evolving product landscape.
We serve as trusted partners to leadership and work closely with PMs, R&D, Finance or Business teams.
Inside Data Science - Product Analytics:
Find new ways to optimize the bidding strategy
Optimize our capability to recognize users across all their devices and their interactions in the open-internet
Define, drive and analyze results of A/B tests to assess whether online performance is in line with offline simulations
Provide data-driven insights to ensure Criteo remains one step ahead of competitive threats
Identify and size development opportunities for new products
What will you do?
You enjoy solving real-world problems with data. You will be assigned to one or several projects.
Overall, your responsibilities include:
Mine large data sets and turn them into understandable and actionable insights
Build scalable analytic solutions using state of the art tools based on large and granular datasets
Design and execute a stream of analysis and tests to measure the impact of your solutions
Master our internal analytic datasets and reporting tools
Who are you?
Last year of Master’s degree or higher in a quantitative field (Mathematics, Computer Science, Physics, Engineering, Economics,etc.)
Internship of a minimum of 6 months
Outstanding analytical skills and creative thinking
Fluency in the core toolkit of Data Science:
R/Python; SQL/Hive
Manipulating large-scale data sets
Building data pipelines
Descriptive and predictive modelling
Implementing visualizations, dashboards, and reports
Excellent interpersonal and communication skills, pro-active and independent
Fun to work with!

At Criteo, we dare to be different. We believe that diversity fuels innovation and creates an energy that can be seen and felt all over Criteo. We champion different perspectives and are committed to creating a workplace where all Criteos are heard and feel a sense of belonging.

Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities. Consequently, Criteo may use your personal data in relation to the evaluation and selection of applicants. Your information will be accessible to the different Criteo entities across the world. By clicking the ""Apply"" button you expressly give your consent."
9632f710181e4ad5,"[""data+scientist""]",Data Scientist,Saagie,null,France,null,"Vous rejoindrez une équipe pluridisciplinaire composée de développeurs expérimentés, de data scientists et de data engineers..
Programmation en R et/ou Python.",null,Il y a plus de 30 jours,null,null,"Data Scientist
Seine Innopolis
CDI
Postuler
Retour
Data Scientist
Saagie recrute !
À propos
Saagie (which means Heron in Japanese) is a french startup of 75 people with offices in Paris, Normandy (Rouen) & New York City.
Saagie provides a ready to go DataOps Orchestrator.
Saagie is leading the way in big data analytics by providing DataOps Orchestration that accelerates and operationalizes analytic projects. Their mission is to unify people, process and technology enabling organizations to deliver projects from raw data to production in weeks. Saagie delivers unmatched time-to-value, is “open by design” with isolated containers, strong network engineering as well as transparent security and governance bringing trust, privacy, audit and traceability to analytic projects. Saagie includes best-in-class integration with open source and commercial technologies to support today’s Big Data/AI and analytic use cases enabling global companies to realize value from their data intensive initiatives. Ultimately, Saagie provides a Plug and Play Orchestrator for DataOps that accelerates the distribution of Artificial Intelligence (AI) and Big Data to give companies a competitive advantage across industries.
Descriptif du poste
Nous cherchons un(e) Data Scientist (3 ans d’expérience minimum) pour rejoindre notre équipe Service à Rouen. Vous interviendrez sur différentes activités : l’accompagnement de nos clients sur du delivery, de la formation, du coaching, du support, mais également sur des activités d’avant-vente, ainsi que de la contribution à l’amélioration continue du produit Saagie.
Vos missions seront :
compléter notamment notre équipe dans le datalab d'un de nos clients à Rouen (à hauteur de 60% du temps environ)
re-définir une problématique métier en un problème de Data Science
acquérir, extraire, transformer, gérer, manipuler de grands jeux de données
résoudre de multiples problèmes de data science avec les technologies de Saagie
être caution scientifique sur les approches proposées
coder, accompagner, conseiller sur les différents sujets
préparer et donner des formations en data science et sur les technologies Big Data.
Vous rejoindrez une équipe pluridisciplinaire composée de développeurs expérimentés, de data scientists et de data engineers..
Profil recherché
De niveau Master (ou équivalent), ou Doctorat, vous avez un background solide en Data Science et Machine Learning (Deep Learning est un plus).
Programmation en R et/ou Python. Scala serait un plus.
Connaissance théorique des principaux algorithmes de machine learning.
Des bases mathématiques/statistiques solides.
Une expérience sur les technologies Big Data (Hadoop, Hive, Spark, …) serait un plus.
Sens du service, esprit d’équipe collaboratif et bon communicant.
De bonnes capacités de vulgarisation.
Vous vous reconnaissez ? Vous voulez vous investir dans une startup de la French Tech 120 ? Travailler avec des équipes passionnées et passionnantes ? Rejoignez-nous !
Process de recrutement
Premier échange téléphonique avec notre Talent Acquisition Manager
Entretien RH
Entretien Opérationnel avec un(e) Manager de la team Service Service
Entretien technique sur les différentes technologies (Une immersion au sein de l’équipe pourra également vous être proposée > 1/2 à 1 journée)
Informations complémentaires
Type de contrat : CDI
Date de début : 30 août 2020
Lieu : Le Petit-Quevilly, France (76140)
Expérience : > 3 ans
Télétravail ponctuel autorisé
Postuler"
225ce32cbbabfc52,"[""data+scientist""]",Data Scientist H/F,EOS France,null,Paris 15e (75),null,"Le groupe EOS, filiale à 100% du groupe allemand OTTO, présent dans 26 pays, est l’un des leaders internationaux de la gestion et de l’acquisition de créances.",null,il y a 15 jours,null,null,"Le groupe EOS, filiale à 100% du groupe allemand OTTO, présent dans 26 pays, est l’un des leaders internationaux de la gestion et de l’acquisition de créances. EOS France propose une gamme complète de services à ses clients institutionnels dans les domaines de la banque, du crédit, de l’énergie, de la téléphonie…
Evoluant dans un univers hautement technologique, et dans un contexte de croissance soutenue, EOS investit en propre chaque année plusieurs centaines de millions d’euros dans des portefeuilles de créances de toutes natures (créances immobilières, créances bancaires, crédit conso, téléphonie et énergie entre autres) . Pour évaluer et gérer les portefeuilles de créances, EOS s’appuie à la fois sur des techniques de modélisation et de scoring pour les portefeuilles de créances multiples et sur une approche juridique du crédit et de l’immobilier pour les portefeuilles de créances plus granulaires.
EOS France compte 550 collaborateurs, répartis sur 4 sites en Métropole, Paris, Nantes, Pau et Lille et 2 sites à l’international, à l’Ile Maurice et Tahiti.

Le département Finance, Statistiques et Contrôle de gestion est au cœur du processus d’acquisition de portefeuille de l’ensemble du groupe EOS France.
Intégré(e) au sein d’une équipe qui vous offre des responsabilités et des perspectives d’évolution, vos principales missions seront :
Participer au pricing des portefeuilles de créances : construction de modèles financiers sur 15 ans, utilisation des performances des portefeuilles comparables déjà détenus par EOS, sur tout type de créances (performing / non performing loans, secured / unsecured …)
Développer des modèles pour optimiser les process de traitement opérationnels et forecaster les flux financiers
Réaliser des études, analyses et développement de tous types d’instruments d’aide à la décision, destinés à nos clients, à la Direction Générale, aux entités du groupe.

Profil recherché :
Vous êtes diplômé(e) d’une école d'Ingénieur option Statistiques et vous possédez les qualités suivantes :
Vous êtes rigoureux(se), méthodique, organisé(e) et autonome
Vous maîtrisez les bases de données
Vous êtes curieux(se) et disposez d'une grande capacité de travail
Vous connaissez les méthodes statistiques (bases de données et modélisation)
Vous maîtrisez l'anglais à l'oral et à l'écrit
Vous avez une bonne maîtrise des logiciels Python, SQL et R"
8fa7ae9797f83f2a,"[""data+scientist""]",DATA ANALYST/SCIENTIST - DUT STID H/F,EDF,"4,1",La Madeleine (59),null,"Spécialité(s) : DATA - Mathématiques appliquées - Statistiques.
Pays / Région : France / Hauts-de-France.
EDF est labellisé Happy Trainees.",null,Il y a plus de 30 jours,573 avis,"Apprentissage, Contrat pro","Type de contrat :
Alternance

Niveau de formation :
DUT

Spécialité(s) :
DATA - Mathématiques appliquées - Statistiques

Pays / Région :
France / Hauts-de-France

Département :
Nord (59)

Ville :
174 Avenue de la République 59 110 LA MADELEINE

EDF est labellisé Happy Trainees

Description de l'offre
ENEDIS recrute de nombreux collaborateurs pour contribuer au renouvellement des compétences. Rejoignez-les !
Au sein de la direction territoriale 59, des missions diverses vous attendent : marketing, études statistiques et informatique. Au cœur de l’innovation technologique et de la transition énergétique. Vos missions sont les suivantes :
Comprendre les enjeux métiers et fournir une aide à la décision à travers des recommandations
Explorer les données et comprendre leur potentiel pour créer de la valeur
Déterminer la bonne technique d’approche et d’analyse pour chaque donnée
Modélisation statistique pour répondre à la problématique
Donner du sens et de la valeur à ces données
Analyser les données et restituer les résultats
Développer des outils de dataviz ou de valorisation des données de consommation et production électrique en accompagnement des projets énergétiques et climat des collectivités locales soutenus par Enedis
Développer sur des outils comme Tablo, interfaces WEB
Travailler sur l’exploitation des données
Les défis vous intéressent, vous souhaitez une formation de qualité et apporter votre contribution au projet majeur d'Enedis.
Venez nous rejoindre !
Conformément aux engagements pris par Enedis en faveur de l'accueil et de l'intégration des personnes en situation de handicap, cet emploi est ouvert à toutes et à tous sous réserve de l'accord de la médecine du travail.
Profil souhaité
Dans ce domaine vous maitrisez le langage informatique historique et normé pour l’analyse et l’exploration des données. Vous avez des notions de calculs statistiques. Vous savez utiliser les outils informatiques et vous avez des compétences d’ingénieur logiciel pour prendre en charge le développement d’un produit dirigé par les données.
Vous êtes curieux, créatif.
Vous avez un bon esprit d’équipe.
Vous savez vous adaptez et vous avez des capacités d’analyse et de synthèse.
Vous faîtes preuve de bienveillance."
e71a3061707fb118,"[""data+scientist""]",Data Scientist (H/F),Le Lynx,null,Paris (75),null,"Animer régulièrement des formations cross service pour faire vivre la culture data au sein de l’entreprise.
Dans ce contexte, vous serez en charge de l’analyse…",null,Il y a plus de 30 jours,null,CDI,"Chez LeLynx.fr, la data est utilisée au quotidien par l’ensemble de l’équipe pour le suivi des résultats et l’aide à la prise de décision.
Dans ce contexte, vous serez en charge de l’analyse de notre expérience client et de son impact business.
Vous participerez à la mise en place d’un projet d’amélioration du service LeLynx.fr basé sur du machine Learning, notamment :
choix des modèles statistiques à utiliser ;
automatisation des modèles ;
optimisation des modèles ;
intégration de nouveaux indicateurs dans les modèles.
Vous serez amené.e à :
publier des tableaux de bord sur notre outil de BI et à produire des études de données pour les différents services business ;
mettre à jour des modèles statistiques existants ;
proposer de nouveaux modèles ;
animer régulièrement des formations cross service pour faire vivre la culture data au sein de l’entreprise.
Enfin, vous êtes le garant du bon fonctionnement de processus récurrents tels que le processus d’intégration des données partenaires suite à l’envoi de données de facturation.
De manière générale, en tant que membre de l’équipe Data, vous serez une référence concernant l’accès aux données, leur compréhension et leur analyse, auprès de l’ensemble de l’équipe LeLynx.fr.
Profil recherché
Vous êtes diplomé.e d’une formation de l’enseignement supérieur avec spécialisation en machine learning. Vous possédez une première expérience en entreprise en tant que Data Scientist.
Vous êtes à l’aise avec les outils ou langages suivants :
R ou Python pour les modèles statistiques
SQL pour l’extraction de données
Tableau Software pour l’analyse et la visualisation de données
Vous serez amené.e à échanger avec les différentes entités du groupe Admiral (en Inde, au Royaume- Uni, en Espagne). Dans ce contexte, votre niveau d’anglais est opérationnel, à l’écrit comme à l’oral. Vous êtes rigoureux.se, force de proposition et pédagogue.
Modalités :
Le poste est basé à Paris 19ème, le long du canal de l’Ourcq (concours de pétanque et piqueniques à foison l’été).
Nous proposons des fruits, du café et du thé à volonté, ainsi que des sorties mensuelles (expos, bars, activités team building…), bref, tout ce qu’il faut pour que vous soyez le plus heureux possible.
Date de démarrage : Lundi 4 mai
Rémunération : Selon profil
Mutuelle, carte déjeuner & remboursement transports à hauteur de 50%
Informations complémentaires
Type de contrat : CDI
Date de début : 04 mai 2020
Lieu : Paris, France (75019)
Expérience : > 2 ans"
46f7e14144f7071d,"[""data+scientist""]",Data-scientist,Davidson consulting,"3,8",Lille (59),null,"Dans le cadre du développement de nos activités, nous recrutons un ingénieur Data-scientist.
Vos missions seront les suivantes :
Mise en place d’outils web.",null,Il y a plus de 30 jours,13 avis,CDI,"Dans le cadre du développement de nos activités, nous recrutons un ingénieur Data-scientist. Vos missions seront les suivantes :
– Analyse de problématique
– Développement en Scala, Python sur des environnements Hadoop, Spark, Cloudera Impala…
– Développement d’algorithmes
– Développement des modèles de données d’analyse
– Déploiement des solutions Big Data
– Mise en place d’outils web
– Veille technologique et génération de nouvelles propriétés intellectuelles
Profil
De formation BAC+5, issu d’une école d’ingénieur ou équivalent orientée Data, vous disposez d’une première expérience significative sur un poste similaire.
Vous maîtrisez les principaux langages de Data Science (R, Python…), les systèmes de gestion de données & de requêtes, ainsi que les méthodes de Machine Learning.
Dans le cadre de sa politique de diversité, Davidson étudie à compétences égales toutes les candidatures, dont celles de personnes en situation de handicap."
