_id,query,title,company,rating_mean,location,salary,summary,sponso,date ,rating_count ,contract,desc
d1feb27f63e35218,"[""data+scientist""]",Data Engineer Senior H/F (Lyon),Keyrus,"3,6",Lyon (69),null,"Il s’agit de venir compléter une équipe composée de data scientist, architectes, data engineer, chefs de projet afin d’accélérer sur l’industrialisation de nos…",null,Il y a plus de 30 jours,19 avis,CDI,"Qui sommes-nous ? Une success story dans la Data et le Digital !
Notre mission ? Des projets à forte valeur ajoutée pour accroître la performance et la compétitivité des entreprises, faciliter et accélérer leur transformation.
Notre expertise depuis plus de 20 ans ? Le conseil et l'intégration de solutions innovantes autour de trois domaines :
Data Intelligence Business Intelligence et Big Data & Analytics
Digital Experience Conseil, Stratégie & Performance Digitales
Conseil en Management & Transformation Pilotage de la Performance & Accompagnement des Projets
Nous sommes plus de 3200 talents sur plus de 18 pays et 4 continents. Notre ADN ? Innover et entreprendre.
Votre mission
Dans le cadre du développement de notre practice « Big Data & Analytics » (20 consultants actuellement), nous cherchons à nous renforcer avec un profil Data Engineer ayant plus de 5 années d’expériences en tant que développeur ou leader technique.
Il s’agit de venir compléter une équipe composée de data scientist, architectes, data engineer, chefs de projet afin d’accélérer sur l’industrialisation de nos projets clients big data & analytics.
Vous devez posséder des compétences technologiques fortes : capacité de développements dans des langages objet ou fonctionnel (Python / Java / C++…) et des connaissances en architecture de stockage de la donnée. Vous évoluez dans des équipes de développement utilisant différentes solutions de collaborative programming / DevOps (pair programming, git, slack, trello, jira…).
Vous assurerez une veille technologique et pourrez être amené à animer des ateliers techniques en interne Keyrus ou auprès de clients.
Vous êtes perçu comme un référent qui aime partager ses connaissances à ses collègues : bienveillance, expertise, vulgarisation, bonnes pratiques. Vous prendrez une position de référent sur les problématiques d’industrialisation tout au long d’un projet (test, recette, pré-prod, prod).
Dans un secteur en pleine mutation, vous avez le goût pour les échanges et proposer de nouvelles solutions. Votre proactivité est reconnue et saura s’épanouir dans l’environnement Keyrus. Vous interviendrez pour renforcer nos offres actuelles et sur des missions de conseils en développement ou industrialisation chez nos clients en régions (principalement en région lyonnaise). Vous serez en très forte interaction avec les autres profils « Data Scientist » (dataminer, statisticiens, modélisation mathématique,…) de la practice.


Votre profil
Vous disposez d’au moins 5 ans d’expériences dans le domaine du conseil ou au sein d’une équipe de développement avec - a minima - une expérience concrète d’industrialisation de vos développements, éventuellement dans un environnement technologique Big Data.
Vous avez de solides compétences en langages de programmation tels que Python, Java ou C++. Vous connaissez les concepts d’architecture de stockage de la donnée (MySQL, Hadoop, Impala, SolR, Elastic, NoSQL : Cassandra, HBase, MongoDB…).
Vous maîtrisez des solutions de collaborative programming / DevOps (pair programming, docker, git, slack, trello, jira…).
Une expérience pour les Analytics ou algorithmes de Machine Learning serait un plus.
L’anglais est requis pour ce poste.
Vous avez une posture « conseil » avec des qualités telles que : bienveillance, agilité, créativité, capacité de travail en équipe, implication, autonomie, capacité de vulgarisation des approches complexes / techniques, rigueur, aisance orale et écrite, esprit entrepreneurial.

POURQUOI NOUS REJOINDRE ?
Pour intégrer une communauté d’experts curieux et passionnés et évoluer dans un environnement multiculturel, formateur et favorisant la mobilité internationale.
Nos maitres mots sont AGILITE, EXPERTISE, DIVERSITE.
Parce que vous êtes #DataGeek, #DigitalAddict, #InnovationLover !
Keyrus est une entreprise où il fait bon vivre et travailler !
Découvrez :
> La vie chez Keyrus en 60 sec
> Keyrus en 3 mots
> Nos animations pour nos collaborateurs sur Facebook et sur Instagram."
b903950f81c7801b,"[""data+scientist""]",Senior Scientist en fermentation (H/F),Lesaffre,"3,8",Marcq-en-Barœul (59),null,"Acteur mondial de référence dans le domaine des levures et de la fermentation, Lesaffre conçoit, produit et apporte des solutions innovantes pour la…",null,Il y a plus de 30 jours,33 avis,null,"Description de l'entreprise
Acteur mondial de référence dans le domaine des levures et de la fermentation, Lesaffre conçoit, produit et apporte des solutions innovantes pour la panification, le goût & plaisir alimentaire, le bien-être & la santé et la biotechnologie.
Groupe familial, né dans le Nord de la France en 1853, aujourd’hui multi-local et pluriculturel, Lesaffre s’engage à entreprendre avec confiance pour mieux nourrir et protéger la planète.
Proche de ses clients et de ses partenaires, Lesaffre emploie 10 000 collaborateurs répartis dans près de 80 filiales implantées dans 50 pays.
Lesaffre réalise un chiffre d’affaires de 2 milliards d’euros.

Description du poste
En vous entourant des compétences requises internes et/ou externes, vous assurez la conduite de projets de recherche et développement jusqu’à leur aboutissement. Vous êtes en charge de la planification des essais et vous intervenez sur les différentes étapes du développement jusqu’à la mise sur le marché. Vous êtes expert dans le domaine des levures.
Vos missions seront les suivantes :
Vous apportez l’expertise scientifique aux projets auxquels vous contribuez.
Vous garantissez le développement de souches de levures performantes et également le développement de process performants.
Vous assurez le transfert de souches et/ou process au Pilote DI.
Vous assurez l’alimentation en données structurées et la performance des modèles issus de la Data Science.
Vous contribuez à la formation et au développement des compétences des collaborateurs R&D dans son champ d’expertise.
Vous assurez l’amélioration continue des méthodes existantes
Vous développez de nouvelles méthodes / de nouveaux protocoles
Vous évaluez de nouveaux équipements, de nouvelles technologies
Vous assurez la veille technologique dans son domaine (recherche académique, usines)
Vous définissez les actions, le budget et les deadlines des projets dont vous avez la responsabilité.
Vous définissez les essais en lien avec les actions projet dont vous avez la responsabilité.
Vous analysez les données issues des essais et proposez les actions à venir.
Vous disposez d’un réseau d’expertise interne et externe.

Qualifications
Titulaire d’un PhD, vous justifiez d’une expérience significative de 3 à 8 ans dans le domaine des levures (physiologie et process).
Vous êtes doté d’un bon sens de l’adaptabilité, d’un bon relationnel (car beaucoup d’interactions) et vous êtes orienté clients.

Informations complémentaires
Tous nos postes sont ouverts aux personnes en situation de handicap"
0a1d62e537d9f21c,"[""data+scientist""]",Développeur Python/Java – Data science – Optimisation énergé...,In-Team,null,Paris,40 000 € - 60 000 € par an,"Travailler en collaboration avec les data scientist – Python – Machine learning / Deep learning.
Au sein de l’équipe data votre rôle sera :",null,Il y a plus de 30 jours,null,null,"Vous êtes à l’aise en Python et en Java et recherchez un nouveau challenge dans le secteur de l’énergie ?
Alors rejoignez cette société qui développe une solution Saas à destination des grands groupes industriels.
Leur cœur de métier ? En appliquant les outils d’intelligence artificiel, de data science et de machine learning au concept d’ontologie, ils fournissent à leurs clients des solutions sur mesure d’optimisation énergétique.
Ayant levé 4 millions d’euros en 2017, ils poursuivent leur internationalisation et cherche à renforcer leur équipe technique avec un nouveau développeur pour travailler en collaboration avec les équipes de développement et de data science.
Au programme : Développement en Python et Java, machine learning, deep learning
VOTRE ROLE
Au sein de l’équipe data votre rôle sera :
Développement Python & Java
Travailler en collaboration avec les data scientist – Python – Machine learning / Deep learning
Veille technique
VOTRE PROFIL
Bac +5
Bonne connaissance des langages Python & Java
Connaissances en data science
Une 1ère expérience et/ou une appétence pour le secteur de l’énergie est un vrai plus
OPPORTUNITE
Utiliser vos compétences au sein d’un projet dynamique et innovant
Rejoindre un startup’ en plein essor et en pleine internationalisation
Rejoindre une structure ayant une culture de la formation et de la montée en compétences
Avoir des perspectives d’évolutions en interne
LE SALAIRE ?
40-60k€ selon profil
Si vous aimez :
Le challenge technique et les projets d’envergure
Travailler dans un environnement technologique stimulant
Mettre vos idées en avant et les mettre en application de A à Z
Cette opportunité vous intéresse ? Vous avez envie de vous investir et de progresser ? Alors n’hésitez plus et faites-moi parvenir votre CV !"
45f4e2f89aa425d3,"[""data+scientist""]",Alternant(e)- Datalake Specialist,Roquette,"3,4",La Madeleine (59),null,"Consolider et documenter ces données au fur et à mesure de leur alimentation dans le data lake.
Passer de la donnée brute à de la donnée de qualité et orientée…",null,il y a 7 jours,107 avis,"Temps plein, Apprentissage, Contrat pro","People are at the heart of our strategy
A family-owned Group, Roquette offers a positive and attractive work and career environment, in which everyone can learn, develop , contribute to the overall company performance and be recognized for doing so.
Job Description
Dans le cadre de la croissance de notre équipe Digital BI & Data, nous recherchons un.e alternant.e pour intervenir sous la direction du Data Lake architecte et avec les Data engineer afin de développer les projets Data en rapport avec les priorités du groupe :
Passer de la donnée brute à de la donnée de qualité et orientée métier dans le data lake sous Azure.
Consolider et documenter ces données au fur et à mesure de leur alimentation dans le data lake
Les mettre à disposition à travers des services et des outils de reporting ou de Dataviz du groupe.
Travailler au sein de l’équipe Data de Roquette et en étroite collaboration avec les Data Scientistes pour leurs fournir les données et industrialiser leurs algorithmes
Utiliser dans la durée les pratiques & processus qualité du cycle de développement de l'équipe Engineering (documents, tests unitaires / intégration / fonctionnels, commentaires, versionning, code review, programming…).
Ce que nous recherchons chez vous :
Nous recherchons un alternant en dernière année d'études et issu, en priorité, d'une formation scientifique de type école d'ingénieur, école d'informatique. Une 1ère expérience en environnement Technologique : Azure/ Python/Databricks/DataFactory/Qlik Sense/BO ; est un plus.
Le profil que nous recherchons détient les compétences techniques et relationnelles suivantes :
Bonnes compétences en programmation sur un ou plusieurs langages idéalement Python.
Bonnes connaissances en développement Big Data idéalement PySpark, DataBricks et Azure.
Capacité à travailler en autonomie et à solliciter le reste de l'équipe de manière proactive
Faire preuve d'une grande curiosité
Etre force de proposition et capacité d'innovation.
Anglais courant.
Les + de cette alternance :
Un contrat de professionnalisation / apprentissage d’une durée cible d'au moins 12 mois
Salaire fixe sur 13 mois & Intéressement/Participation + Plan d’Epargne Entreprise avec abondement
Un parcours d’intégration personnalisé avec notamment une journée dédiée à nos alternants vous permettant de rencontrer nos managers & nos équipes RH et de découvrir Roquette
Avantages CE, Tickets restaurants
Roquette provides numerous career opportunities, thanks to the diversity of its jobs and their international dimension.
Joining Roquette means joining dynamic teams ambitious for success.
Add Your Talent to Ours!"
34dd108743b59b01,"[""data+scientist""]",Data Engineer,ASTRAKHAN,null,Paris (75),null,"Astrakhan agit auprès de grands comptes en France, et à l’international (Hong Kong), sur des problématiques fonctionnelles, techniques et managériales.",null,Il y a plus de 30 jours,null,CDI,"Astrakhan agit auprès de grands comptes en France, et à l’international (Hong Kong), sur des problématiques fonctionnelles, techniques et managériales.

Nos missions nous permettent d’intervenir sur une gamme de prestations à forte valeur ajoutée, en adéquation avec les besoins des métiers, tous secteurs d’activité confondus.

Nous recrutons de nouveaux talents pour rejoindre notre équipe IT Consulting. Si vous souhaitez accompagner les transformations digitales de nos clients, dans un cabinet à échelle humaine, sur des projets de grande envergure, alors cette offre est faite pour vous.

Description du poste :

Nous sommes à la recherche d’un(e) Consultant(e) Data Engineer d’au moins 2 ans d’expérience, curieux(se) et soucieux(se) de se diversifier vers des rôles de Data Analyst ou Data Scientist, pour concevoir des pipelines de données sécurisés traitant des volumes importants de données.

Dans le cadre des différentes missions que nous menons, dans tous les secteurs d’activité, le(la) Consultant(e) Data Engineer veillera à créer de la valeur pour ses clients : identification et qualification des usages, design de solution, Architecture et gouvernance des données…

L’exigence dans le travail et le souci de la qualité des livrables seront particulièrement appréciés.

Vous intégrerez une équipe pluridisciplinaire, centrée tant sur la technologie que sur la capacité à innover et travailler en équipe.

Profil
Vous disposez d’une formation en École d’Ingénieur ou d’une formation de niveau bac+5 dans le domaine des technologies de l’information et vous justifiez idéalement d’une première expérience en Data Engineering ou Big Data.

Vous êtes un spécialiste des langages structurés (JavaScript ; Java ; Scala) ou des langages de données (Python, R). La connaissance d’un environnement de services Cloud (Amazon Web Services, Google Cloud Platform …) est fortement appréciée.
Vous maitrisez les principales technologies du Big Data (Big Query, ElasticSearch, Hadoop, Impala).
Vous souhaitez vous impliquer et prendre rapidement des responsabilités sur des missions à forte valeur ajoutée.

Le poste est à pourvoir immédiatement.

Maitrise de l’anglais souhaitable.
Région Paris - Région parisienne
Contrat CDI
Salaire Négociable selon profil
Statut Cadre du secteur privé
Niveau d'expérience 2 ans minimum"
35a015e34ac06238,"[""data+scientist""]",Ingénieur Software / Data Management,sense4data,null,Bordeaux (33),40 000 € par an,"Accompagner les équipes de data scientists dans la mise en production et l’optimisation de leurs modèles (SAAS),.
Vos futures missions au sein de sense4data.",null,Il y a plus de 30 jours,null,null,"Profil junior à expérimenté
Salaire brut annuel : à partir de 40 K€/an + plus avantages (négociable selon profil et expérience)
Quand : de suite
Localisation : Bordeaux
Vos futures missions au sein de sense4data
Accompagner les équipes de data scientists dans la mise en production et l’optimisation de leurs modèles (SAAS),
Garant du bon fonctionnement et de l’architecture des processus de machine learning,
Développer et maîtriser les processus ETL en production, les contraintes de temps réel, les processus de stockage et les différents types de bases de données,
Veille technologique et force de proposition sur toutes les nouvelles technologies
Votre profil
Une première expérience dans la gestion et le développement de projets data est un plus,
Vous avez l’esprit d’équipe et êtes enthousiaste.
Compétences
Cloud : connaissance des différents acteurs et maîtrise des outils cloud (Google, AWS. …),
Big Data : à l’aise avec les technologies Big Data : Hadoop, hdfs, map reduce, spark, kafka, hive, …
BDD : connaissance des bdd SQL et NoSQL. Force de proposition,
Outils devops (Docker, kubernetes, …)
Langages de programmation : à l’aise avec les différents langages de type Python, C / C++, Java…
Outils Agile (scum, JIRA,…)"
71bc397db1e6ce49,"[""data+scientist""]",Data Engineer Apprentice,Veolia,"3,6",Saint-Maurice (94),null,"Big data (Hadoop, Spark, MapReduce).
Transforms and loads data into structures complete with metadata that can be readily consumed by Data Scientists.",null,Il y a plus de 30 jours,"3,014 avis",null,"The Data Engineer Apprentice, part of the Data Lake team, will work closely with other members of the Data Integration, DevOps & Digital teams, as well as with other IT teams (Data Analytics, Cloud, Operations, Performance, Security, and Business teams) to:
Builds scalable pipelines
Transforms and loads data into structures complete with metadata that can be readily consumed by Data Scientists
Automates and operates Data Storage, Data Pipeline, Data Catalog and the Data Access central services
Follow iterative and quick-delivery methodologies, such as Agile and Lean startup
Participate in technology watch team effort




Contributions
Design and implement solutions on Corporate Data Lake
Manage projects with a DevOps methodology
Key face-offs
VWT Corp IT teams
VWT Business teams including Data Scientists
Subcontractors
KPIs
Respect of VWT Corp IT technological choices
Projects delivery (scope, timeline, quality)
Quality of technical solutions (compliance, performance, added-value, innovation level)
#weareresourcers
Profil recherché - Compétences requises
Qualifications / Requirements
Amazon Web Services Cloud
Development (Python, NodeJS, ..)
Cloud serverless architectures and Containers
Security (AWS IAM, cloud encryption, ...)
Big data (Hadoop, Spark, MapReduce)
Relational and NoSQL Databases
Delivery pipeline tools: Git, Github, Terraform, Jenkins, Travis CI
Knowledge of popular tools (Jira, Smartsheets, Trello, Slack, …)
Agile, DevOps, Continuous Integration, Continuous Development, Lean Startup concepts
Fluent English is mandatory
Innovative state of mind

Desired Characteristics

Technology minded
Strong oral and written communication skills
Strong relationship building and interpersonal skills, in a multicultural environment
Able to anticipate, identify, and resolve technical issues
Able to quickly skill up on any technology topic
Strong ability to report status and situations
Emploi
Administrateur Systèmes / Réseau / Telecom / Data
Localisation
France-Val-de-Marne-ST MAURICE
Poste publié depuis le
15 avr. 2020, 12:29:08
Type de contrat
Contrat d'alternance -
Temps de travail
Temps plein
Statut
Non cadre"
392993d3159bbea2,"[""data+scientist""]",Data Engineer / Scientist Senior H/F,Solocal Group,"3,4",Boulogne-Billancourt (92),null,"Nous cherchons un data engineer / scientist senior pour rejoindre notre équipe de 12 data scientists, engineers et analystes.",null,Il y a plus de 30 jours,83 avis,"Temps plein, CDI","Nous :
Nous fournissons des solutions ad-tech à des centaines de milliers de clients, partout en France, pour toucher des millions d'internautes chaque jour.

Nous attribuons notre succès à deux piliers. Tout d'abord, grâce à notre data utilisateur riche, à nos actifs tech maison et à nos algorithmes de machine learning pour comprendre les intérêts divers de nos utilisateurs. D'autre part, grâce à une force commerciale sans parallèle ainsi que la compréhension des besoins de nos clients.

Dans l'équipe data science, notre but est d'optimiser l'efficacité des campagnes publicitaires en ligne et de piloter notre approche commerciale. Notre quotidien est divers : parfois nous sommes amenés à concevoir un algorithme de pointe qui identifie les publicités les plus pertinentes pour nos utilisateurs, d'autres fois à comprendre les déplacements physiques de nos mobinautes pour notre offre drive-to-store.

Vous :

Nous cherchons un data engineer / scientist senior pour rejoindre notre équipe de 12 data scientists, engineers et analystes. Nous apprécions la curiosité et la capacité à porter une idée avec tact. Nous construisons une équipe de collaborateurs fiers de leur travail qui focalisent leurs efforts sur les actions les plus efficaces pour faire avancer notre entreprise.
En tant que data engineer / scientist senior, vous serez amené(e) à :

Assumer un rôle de leader dans la data engineering et la data science appliquée à nos produits RTB et drive-to-store.
Elaborer des algorithmes tout en intégrant les enjeux business.
Travailler dans un environnement agile et collaborer avec des data scientists, des développeurs et des product owners pour identifier les projets les plus pertinents sur lesquels contribuer.
Appliquer et déployer des méthodes d'apprentissage statistique en production.
Déployer des pipelines de données en production ainsi que les analyse et insights qui en découlent.
Promouvoir les best practices dans notre équipe.
Défendre vos idées en suivant la maxime : « strong opinions, weakly held ».
Profil
Profil :

Les acquis suivants sont nécessaires pour assumer ce rôle :

Masters, thèse ou équivalent en informatique, mathématiques ou statistiques.
3+ années d’expérience en développement d’applications Python pour le traitement de données.
3+ années d’expérience en machine learning, spécifiquement avec des libraires Python telles que scikit-learn, tensorflow ou xgboost.
Orientation business.

Compétences attendues
Expériences et compétences :

Les acquis suivants sont utiles pour assumer ce rôle :

Expérience de travail en mode agile sur du code partagé destiné à la production.
Expérience précédente de développement d’algorithmes d’apprentissage statistique pour la production.
Expérience avec Google Cloud Platform.
Expérience avec Spark.
Expérience en visualisation de données avec des outils comme Tableau.
Expérience dans un rôle senior en tant que mentor pour des collaborateurs juniors.
Capacité à s'exprimer de manière claire en anglais, notamment à l’écrit."
437352728c8351f7,"[""data+scientist""]",Data Manager H/F,AI & DATA,null,Paris (75),null,"Vous collaborerez avec des data scientist et des data manager.
Data manager h/f ou similaire: 1 an (Souhaité).
Garantir le bon déroulement des process.",null,Il y a plus de 30 jours,null,"Temps plein, CDI","A.I.D recherche aujourd'hui des Data Manager ayant une appétence pour la Data et le CRM.
A ce titre, nos consultants aident les entreprises à tirer le meilleur parti des données, à mettre en place des solutions opérationnelles, à identifier et mettre en œuvre les projets liés à la transformation digitale.
Vous intégrerez la BU Data Management & CRM et en collaboration avec les consultants Data & CRM.
Sur ce poste, vous serez amené à intervenir pour de grandes entreprises sur des projets à forte valeur ajoutée :
Surveiller, exploiter une ou plusieurs bases de données dont vous garantissez les livrables et la qualité.
Maintenir en condition opérationnelle les bases données.
Définir et effectuer des contrôles qualités sur les données.
Rechercher de manière exploratoire des problèmes non identifiés sur les données et être force de proposition de solutions.
Garantir le bon déroulement des process.
Créer et éditer des tableaux de bord dans le respect des plannings.
Mettre en œuvre les campagnes marketing et digitales pour nos clients grands comptes.
Accompagner les clients dans le choix de leurs cibles.
Scénariser et exécuter les campagnes (emailings, SMS).
Produire et analyser les tableaux de bord de résultats.
AID, partenaire de nombreuses grandes entreprises françaises depuis plus de 40 ans, est une entreprise innovante qui utilise des technologies récentes. Vous collaborerez avec des data scientist et des data manager.
L’AID Academy vous fera bénéficier de ses formations les plus innovantes, et vous serez amené vous-même à animer des séminaires ou formations pour nos clients ou collaborateurs.
Nous recherchons des personnes de formation Bac +2/3 STID ou informatique de gestion avec une expérience significative dans le Data Management et en gestion de campagne.
La maîtrise du langage SQL est indispensable, la connaissance de Selligent serait un plus.
Vous souhaitez vous investir dans des projets challengeants, monter rapidement en compétences, avec la possibilité de gagner en responsabilités, ce poste n'attend que vous.
La société est depuis quelques années en pleine croissance et cultive son esprit start up et son ambiance conviviale. Baby foot, table de ping pong, workshops internes et afterworks font partie de nos rituels d'entreprise.
Vous baignerez alors dans un environnement de travail idéal pour développer votre créativité et prendre des initiatives.
Je vous invite à consulter notre site et nos réseaux sociaux (Cf ci-dessous) et à revenir vers moi pour échanger sur nos opportunités .
www.aid.fr
Type d'emploi : Temps plein, CDI
Type d'emploi : Temps plein, CDI
Expérience:
data manager h/f ou similaire: 1 an (Souhaité)"
4f90ec3ee3ad1165,"[""data+scientist""]",Product Owner - Design Focus Role - H/F,April,"3,4",Lyon (69),null,"Analyser les parcours et data d’usages de la plateforme afin d’identifier les scénarios d’utilisations majeurs.
Design d’interfaces et de fonctionnalités.",null,il y a 13 jours,103 avis,CDI,"Créé en 1988, APRIL est un groupe international de services en assurance implanté dans 22 pays, dont l’ambition est de proposer à ses clients une expérience de l’assurance plus facile et plus accessible. Plus de 3 000 collaborateurs conçoivent, distribuent et gèrent des solutions spécialisées d’assurance autour de cinq marchés d’expertise (emprunteur, santé internationale, Pros/TPE, santé et prévoyance locales, dommage de niches) pour ses partenaires et clients - particuliers, professionnels et entreprises. Coté sur Euronext Paris (Compartiment B), le groupe a réalisé en 2019 un chiffre d’affaires de 1 017,3 millions d’euros.

-------
Filiale du groupe APRIL, APRIL Santé Prévoyance, courtier grossiste spécialisé en assurance santé et prévoyance, conçoit, distribue et gère des contrats d'assurance santé-prévoyance individuelles et collective, ainsi que des solutions d'assurance emprunteur, marché sur lequel le groupe est leader.
Ses 700 collaborateurs basés à Lyon proposent une gamme complète de produits et services à destination des particuliers et des chefs d'entreprises et TNS.
APRIL Santé Prévoyance s'appuie sur un réseau de 11 500 courtiers pour rendre ses offres accessibles partout en France et en Europe.
-------

April est numéro 1 du courtage d’assurance en France, animé par un esprit d’innovation et de “pionnier’ depuis sa création. Notre mission est simple : rendre la souscription d’assurance des professionnels et particuliers la plus simple et rapide possible pour les courtiers et les assurés.
Pour atteindre cet objectif nous construisons une plateforme digitale multicanale innovante, scalable et proposant une expérience utilisateur de haut niveau. En forte croissance, plusieurs dizaines de milliers d’entreprises et d’assurés utilisent notre plateforme pour leurs assurances.
Notre équipe en charge du développement est en pleine croissance. Très orientés tech et digital, nous sommes animés par la volonté de résoudre des problématiques techniques complexes tout en restant très focalisés sur une expérience simple, pour nos utilisateurs.
Notre challenge actuel ?
Répondre aux attentes d’innovation de notre base d’utilisateurs (la plus grande de France) tout en maintenant un haut niveau de qualité technique et d’expérience. Pour cela nous recrutons des profils ambitieux, créatifs et qui ont envie d’avoir un impact important sur le projet.

Votre mission plus précisément :
En tant que membre de l’équipe Produit (5 personnes), vous rejoindrez une équipe de Product Owner, Data Analyst et Product Manager qui n’ont qu’un seul objectif : créer la meilleure expérience pour les utilisateurs et clients finaux et construire une infrastructure solide et capable de répondre aux forts enjeux de croissance de l’entreprise.
Le produit que nous construisons englobe un nombre conséquent de fonctionnalités qui doivent donc être designées de manière cohérente et simple pour faciliter le travail de nos clients. L’équipe s’appuiera sur votre expertise pour créer des fonctionnalités, parcours et expériences les plus fluides possibles.
Une expérience exceptionnelle s’appuyant sur une connaissance fine de nos clients, vous serez aussi en charge de structurer la recherche utilisateur au sein de l’équipe.

Responsabilités :
Comprendre les besoins et opportunités utilisateurs
Définir les protocoles d’UX research afin d’identifier les besoins majeurs et opportunités business : ateliers, séances shadowing, field trips, entretiens on-site ou off-site, etc.
Analyser les parcours et data d’usages de la plateforme afin d’identifier les scénarios d’utilisations majeurs
Product Owning
Analyser la plateforme actuelle pour identifier, cadrer et construire des opportunités d’amélioration via des évolutions ou développement de nouvelles fonctionnalités.
Structurer les insights obtenus des différentes acteurs internes et externes et en déduire des opportunités d’expérimentations et de nouvelles fonctionnalités, en accord avec la vision de l’entreprise.
Assurer le cycle de développement des fonctionnalités : priorisation, spécifications, créations des user stories et management du backlog
Assurer le suivi de l’usage de vos fonctionnalités pour analyser leur performance et leur impact, et prendre les mesures nécessaires pour améliorer leur usage
Design d’interfaces et de fonctionnalités
Identifier les points de friction et concevoir des évolutions des interfaces existantes dans une optique de proposer l’expérience la plus simple et fluide pour nos utilisateurs
Accompagner l’équipe Produit dans la conception de nouvelles fonctionnalités et évolutions de la plateforme : validation des problématiques identifiées, objectifs, prototypage et gestion du process design
Concevoir et designer des parcours utilisateurs optimaux pour notre application : - Réalisation de prototypes low and high fidelity (Figma, Sketch, Adobe XD) puis animés (InVision ou équivalent)
Assurer le design hand-off auprès des équipes de développement avec Zeplin
Assurer le suivi d’implémentation des interfaces par les équipes de développement et leur bonne appropriation par les utilisateurs finaux
Structuration de l’approche design (option)
Définir et structurer notre design system pour assurer une expérience cohérente et de qualité sur toute la plateforme
Assurer la cohérence design de l’ensemble des fonctionnalités mises à disposition des utilisateurs
Quelques exemples
Refonte du parcours de comparaison de nos produits avec des fonctions de comparaison intelligente
Intégration d’un dashboard de pilotage d’activité commerciale pour nos clients
Réduction des étapes nécessaires à la souscription d’un produit d’assurance
Design d’une fonctionnalité de prospection commerciale automatisée
Passionné par les interfaces utilisateurs et la création d’expériences intuitives, vous aimez structurer le développement de fonctionnalités, suivre leur développement et vous assurer qu’elles répondent parfaitement aux besoins identifiés.

Vous disposez de 2 ans d’expérience minimum en tant que Product Owner ou Product Designer, idéalement sur des produits SaaS ou plateformes B2B.
Expérience du framework Agile ou Kanban et l’utilisation de JIRA
Véritable expertise UX avec forte compréhension de la psychologie utilisateur et des frameworks de parcours clients (empathy map / experience map / design blueprint)
« Jedi » des interfaces utilisateurs complexes, tout particulièrement en SaaS. Vous maîtrisez également les concepts de typographie, grid systems, atomic design etc
Culture Tech et capacité à comprendre la structure d’une application ainsi que les contraintes dans lesquelles évoluer. Connaissance HTML / CSS / JS un vrai plus
Capacité à mener des équipes cross-fonctionnelles (Tech / Design / Product / Sales)
Vous avez une grande attention au détail et une capacité à simplifier les expériences
Vous savez utiliser les données d’usage dans votre processus de design et de conception
Interagir avec des Product Managers, ingénieurs ou Data Scientist tout en sachant être force de proposition indépendante est une seconde nature
Familier des outils suivants : Jira / Confuence / MS Teams / Mixpanel / Product Board
Notre environnement :
Vous bénéficierez des moyens et réseaux d’un groupe d’envergure tout en évoluant dans un environnement hyper dynamique et très itératif. Le meilleur des deux mondes ! Notre équipe est à taille humaine et avance très vite. Vous pourrez progresser très rapidement et mesurer l’impact immédiat de vos initiatives.

Process de recrutement :
Entretien avec le Product Manager et un responsable RH
Entretien collectif avec l’équipe produit
Etude d’un cas réel et présentation d’une solution à l’équipe produit pour évaluer vos compétences et votre « touche spéciale »
Conditions d’embauche
Date de prise de poste : au plus tôt
CDI
Rémunération
Salaire fixe + variable sur objectifs
Mutuelle + Prévoyance + tickets restaurants + CE + intéressement/participation selon les conditions prévues dans l’accord en vigueur"
